subject,screen,type,order,time_1,time_2,choice_1,choice_2,p1,p2,p3,q1,q2,q3,up1,up2,up3,order1,order2,order3
804004,25,similarity,23,8428,NA,competitor,NA,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
804004,26,similarity,17,8472,NA,decoy,NA,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
804004,27,similarity,14,12149,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
804004,28,similarity,10,17485,NA,decoy,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
804004,29,similarity,24,9849,NA,target,NA,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
804004,30,similarity,16,13524,NA,decoy,NA,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
804004,31,compromise,5,16145,NA,target,NA,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
804004,32,compromise,41,16089,NA,decoy,NA,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
804004,33,compromise,20,19169,NA,target,NA,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
804004,34,compromise,22,16334,NA,target,NA,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
804004,35,compromise,32,8701,18196,decoy,competitor,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
804004,36,compromise,30,15443,NA,target,NA,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
804004,37,compromise,35,8292,NA,target,NA,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
804004,38,compromise,27,9771,NA,decoy,NA,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
804004,39,compromise,33,8870,14342,target,competitor,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
804004,40,compromise,40,16328,NA,target,NA,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
804004,41,compromise,21,10940,NA,target,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
804004,42,compromise,1,19075,NA,target,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
804005,1,decoy,1,2200,NA,target,NA,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
804005,2,decoy,6,6710,NA,competitor,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
804005,3,decoy,28,7935,NA,competitor,NA,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
804005,4,decoy,37,9474,NA,target,NA,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
804005,5,decoy,29,11977,NA,target,NA,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
804005,6,decoy,33,11033,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
804005,7,decoy,18,12420,NA,target,NA,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
804005,8,decoy,25,10687,NA,target,NA,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
804005,9,decoy,35,11702,NA,competitor,NA,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
804005,10,decoy,13,14578,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
804005,11,decoy,23,7699,NA,competitor,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
804005,12,decoy,4,8872,NA,target,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
804005,13,2menu,39,6165,NA,competitor,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
804005,14,2menu,2,2311,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
804005,15,2menu,36,7059,NA,target,NA,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
804005,16,2menu,32,8753,NA,competitor,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
804005,17,2menu,8,7227,NA,competitor,NA,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
804005,18,2menu,41,4994,NA,competitor,NA,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
804005,19,similarity,14,13391,NA,decoy,NA,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
804005,20,similarity,26,12656,NA,competitor,NA,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
804005,21,similarity,16,11394,NA,target,NA,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
804005,22,similarity,11,6066,NA,target,NA,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
804005,23,similarity,12,13862,NA,decoy,NA,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
804005,24,similarity,27,8016,NA,decoy,NA,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
804005,25,similarity,17,7658,NA,decoy,NA,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
804005,26,similarity,5,10671,NA,competitor,NA,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
804005,27,similarity,7,11609,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
804005,28,similarity,34,8680,NA,decoy,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
804005,29,similarity,24,12502,NA,target,NA,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
804005,30,similarity,30,13102,NA,competitor,NA,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
804005,31,compromise,9,11519,NA,target,NA,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
804005,32,compromise,3,3916,NA,competitor,NA,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
804005,33,compromise,40,15586,NA,target,NA,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
804005,34,compromise,20,12430,NA,target,NA,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
804005,35,compromise,38,11697,NA,decoy,NA,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
804005,36,compromise,42,8766,NA,target,NA,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
804005,37,compromise,15,14737,NA,target,NA,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
804005,38,compromise,31,13135,NA,decoy,NA,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
804005,39,compromise,19,15558,NA,target,NA,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
804005,40,compromise,10,7591,NA,decoy,NA,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
804005,41,compromise,21,17895,NA,target,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
804005,42,compromise,22,14001,NA,decoy,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
804006,1,decoy,20,696,NA,target,NA,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
804006,2,decoy,30,675,7323,decoy,competitor,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
804006,3,decoy,17,614,3902,decoy,target,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
804006,4,decoy,12,1203,5754,decoy,target,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
804006,5,decoy,27,736,3712,decoy,target,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
804006,6,decoy,33,568,4480,decoy,target,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
804006,7,decoy,13,647,8486,competitor,decoy,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
804006,8,decoy,37,899,NA,competitor,NA,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
804006,9,decoy,4,741,3653,target,decoy,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
804006,10,decoy,40,674,5346,competitor,target,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
804006,11,decoy,14,1460,7292,competitor,decoy,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
804006,12,decoy,42,837,NA,decoy,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
804006,13,2menu,23,855,6608,competitor,target,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
804006,14,2menu,5,970,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
804006,15,2menu,41,910,NA,competitor,NA,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
804006,16,2menu,39,951,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
804006,17,2menu,26,667,4339,competitor,target,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
804006,18,2menu,38,649,6217,competitor,target,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
804006,19,similarity,31,604,6107,target,target,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
804006,20,similarity,3,654,4102,target,decoy,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
804006,21,similarity,28,739,5979,competitor,target,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
804006,22,similarity,29,750,2070,competitor,decoy,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
804006,23,similarity,34,654,3574,competitor,decoy,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
804006,24,similarity,32,1051,8003,target,decoy,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
804006,25,similarity,24,801,10072,competitor,target,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
804006,26,similarity,15,747,5379,target,decoy,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
804006,27,similarity,35,670,5678,competitor,target,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
804006,28,similarity,1,879,6343,target,competitor,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
804006,29,similarity,18,617,6801,decoy,target,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
804006,30,similarity,9,1193,NA,decoy,NA,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
804006,31,compromise,22,609,NA,decoy,NA,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
804006,32,compromise,2,1037,16764,decoy,competitor,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
804006,33,compromise,10,1223,15782,competitor,target,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
804006,34,compromise,25,635,8251,target,decoy,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
804006,35,compromise,8,1924,13531,decoy,competitor,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
804006,36,compromise,21,739,NA,target,NA,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
804006,37,compromise,11,1098,12441,competitor,target,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
804006,38,compromise,19,1215,NA,decoy,NA,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
804006,39,compromise,16,582,14094,target,competitor,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
804006,40,compromise,36,600,9919,decoy,competitor,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
804006,41,compromise,6,1461,8821,competitor,target,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
804006,42,compromise,7,669,NA,decoy,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
804007,1,decoy,10,4084,6283,decoy,target,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
804007,2,decoy,22,4866,NA,competitor,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
804007,3,decoy,4,3860,19179,target,competitor,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
804007,4,decoy,31,3345,8841,competitor,target,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
804007,5,decoy,7,3298,9393,target,competitor,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
804007,6,decoy,35,9255,13534,competitor,target,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
804007,7,decoy,20,2599,NA,target,NA,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
804007,8,decoy,38,2456,NA,competitor,NA,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
804007,9,decoy,16,3939,NA,target,NA,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
804007,10,decoy,26,2166,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
804007,11,decoy,18,2597,NA,target,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
804007,12,decoy,21,2606,NA,competitor,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
804007,13,2menu,30,7239,NA,target,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
804007,14,2menu,36,7755,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
804007,15,2menu,14,2942,4373,competitor,target,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
804007,16,2menu,2,4294,10108,competitor,competitor,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
804007,17,2menu,32,3575,12455,competitor,target,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
804007,18,2menu,1,2655,8598,competitor,competitor,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
804007,19,similarity,29,2793,NA,competitor,NA,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
804007,20,similarity,24,4380,10771,decoy,target,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
804007,21,similarity,42,2302,NA,competitor,NA,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
804007,22,similarity,25,3681,NA,decoy,NA,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
804007,23,similarity,40,6276,NA,target,NA,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
804007,24,similarity,5,5242,NA,competitor,NA,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
804007,25,similarity,13,5576,NA,competitor,NA,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
804007,26,similarity,19,4656,19007,decoy,target,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
804007,27,similarity,6,10007,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
804007,28,similarity,41,3051,5474,competitor,decoy,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
804007,29,similarity,39,4727,11414,competitor,target,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
804007,30,similarity,27,4869,9012,target,decoy,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
804007,31,compromise,23,2283,7035,decoy,target,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
804007,32,compromise,3,4559,9782,target,decoy,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
804007,33,compromise,34,4647,12397,decoy,competitor,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
804007,34,compromise,15,7797,NA,competitor,NA,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
804007,35,compromise,33,3327,12103,competitor,decoy,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
804007,36,compromise,17,8449,NA,target,NA,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
804007,37,compromise,12,9021,16380,target,competitor,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
804007,38,compromise,11,6641,NA,target,NA,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
804007,39,compromise,9,4119,13230,decoy,competitor,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
804007,40,compromise,8,4065,11727,competitor,decoy,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
804007,41,compromise,28,3921,NA,target,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
804007,42,compromise,37,5163,NA,competitor,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
804009,1,decoy,8,3979,NA,target,NA,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
804009,2,decoy,27,2625,4928,decoy,competitor,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
804009,3,decoy,35,2940,NA,target,NA,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
804009,4,decoy,25,3587,NA,competitor,NA,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
