id,treatment,screen,screentype,order,time_1,time_2,time_3,time_4,time_5,choice_1,choice_2,choice_3,choice_4,choice_5,cost_target,cost_competitor,cost_decoy,price_target,price_competitor,price_decoy,size_target,size_competitor,size_decoy,up_target,up_competitor,up_decoy
628779,barres,8,3 options noCS,38,947,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
628779,barres,9,3 options CS,3,2811,15349,16762,NA,NA,competitor,target,competitor,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
628779,barres,10,3 options noCS,39,1623,6499,9690,NA,NA,competitor,decoy,target,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
628779,barres,11,3 options CS,35,1115,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
628779,barres,12,2 options,27,2393,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
628779,barres,13,3 options CS,19,1165,4691,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
628779,barres,14,2 options,18,2893,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
628779,barres,15,3 options CS,2,2127,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
628779,barres,16,2 options,7,3278,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
628779,barres,17,3 options CS,40,1457,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
628779,barres,18,2 options,10,1324,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
628779,barres,19,3 options CS,28,693,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
628779,barres,20,2 options,26,1562,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
628779,barres,21,3 options CS,17,1996,11987,14545,15058,NA,competitor,decoy,decoy,competitor,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
628779,barres,22,3 options noCS,34,7738,9952,NA,NA,NA,target,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
628779,barres,23,3 options CS,22,521,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
628779,barres,24,3 options noCS,33,7143,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
628779,barres,25,3 options CS,32,3717,9059,NA,NA,NA,target,competitor,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
628779,barres,26,3 options noCS,8,1753,3436,18090,NA,NA,target,competitor,competitor,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
628779,barres,27,3 options CS,14,1368,NA,NA,NA,NA,competitor,NA,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
628779,barres,28,3 options noCS,29,1335,9245,NA,NA,NA,target,competitor,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
628779,barres,29,3 options CS,15,1167,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
628779,barres,30,3 options noCS,24,3195,13410,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
628779,barres,31,3 options CS,5,1026,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
628779,barres,32,2 options,12,985,17037,NA,NA,NA,competitor,target,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
628779,barres,33,3 options CS,13,1933,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
628779,barres,34,2 options,36,547,3356,8032,NA,NA,competitor,target,competitor,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
628779,barres,35,3 options CS,25,1174,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
628779,barres,36,2 options,31,1652,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
628779,barres,37,3 options CS,11,1321,6063,NA,NA,NA,target,competitor,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
628779,barres,38,2 options,6,1198,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
628779,barres,39,3 options CS,20,5887,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
628779,barres,40,2 options,4,9522,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
629055,barres,1,3 options CS,31,1607,3321,NA,NA,NA,target,competitor,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
629055,barres,2,3 options noCS,39,2112,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
629055,barres,3,3 options CS,29,2954,17689,NA,NA,NA,target,competitor,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
629055,barres,4,3 options noCS,13,13644,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
629055,barres,5,3 options CS,25,8085,NA,NA,NA,NA,target,NA,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
629055,barres,6,3 options noCS,8,13147,NA,NA,NA,NA,target,NA,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
629055,barres,7,3 options CS,20,2872,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
629055,barres,8,3 options noCS,22,8759,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
629055,barres,9,3 options CS,19,6681,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
629055,barres,10,3 options noCS,21,5436,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
629055,barres,11,3 options CS,18,3803,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
629055,barres,12,2 options,33,1003,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
629055,barres,13,3 options CS,17,5736,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
629055,barres,14,2 options,37,4317,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
629055,barres,15,3 options CS,36,4647,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
629055,barres,16,2 options,12,4895,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
629055,barres,17,3 options CS,24,7830,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
629055,barres,18,2 options,4,4678,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
629055,barres,19,3 options CS,28,3468,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
629055,barres,20,2 options,5,1363,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
629055,barres,21,3 options CS,40,3356,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
629055,barres,22,3 options noCS,35,4597,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
629055,barres,23,3 options CS,3,10364,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
629055,barres,24,3 options noCS,7,15003,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
629055,barres,25,3 options CS,6,4366,13162,NA,NA,NA,competitor,target,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
629055,barres,26,3 options noCS,38,3687,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
