"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw","Chain"
"1211",-1030.94,-5.26598,1.8015,0.995421,0.358304,2.66273,0.682463,0.854514,1.49601,1,0,1,1211,1,1
"1212",-1057.83,-3.11852,1.83357,1.00766,0.348839,2.89021,0.615694,0.97836,1.47797,1,0,1,1212,1,1
"1213",-1029.82,-2.19702,1.8906,0.981635,0.344323,2.67839,0.634996,0.951426,1.46823,1,0,1,1213,1,1
"1214",-1028.28,-4.80125,1.86903,0.92438,0.330539,2.80344,0.620525,0.935454,1.46612,1,0,1,1214,1,1
"1215",-1023.7,-4.67757,1.7587,1.01303,0.431453,2.7323,0.622674,0.951107,1.45508,1,0,1,1215,1,1
"1216",-1024.8,-3.83258,1.80195,1.02756,0.376186,2.6842,0.66244,0.978819,1.51849,1,0,1,1216,1,1
"1217",-1024.99,-3.67747,1.79337,0.980423,0.382429,2.71271,0.594359,0.897516,1.4317,1,0,1,1217,1,1
"1218",-1025.64,-2.13838,1.79862,0.986924,0.401113,2.66693,0.593007,0.895963,1.47818,1,0,1,1218,1,1
"1219",-1028.11,-3.53612,1.81713,0.981203,0.40606,2.68368,0.533742,0.961187,1.4707,1,0,1,1219,1,1
"1220",-1029.53,-3.4493,1.84183,0.960832,0.28037,2.6418,0.649974,0.936504,1.47969,1,0,1,1220,1,1
"1221",-1023.43,-3.19945,1.81574,0.959491,0.301727,2.80343,0.642666,0.976729,1.46177,1,0,1,1221,1,1
"1222",-1027.01,-1.41352,1.8427,0.99221,0.340882,2.61629,0.627041,0.913492,1.48999,1,0,1,1222,1,1
"1223",-1030.71,-4.31299,1.8572,0.963727,0.336446,2.68476,0.590627,0.957561,1.41806,1,0,1,1223,1,1
"1224",-1027.56,-3.15322,1.88138,1.00232,0.343252,2.71587,0.613654,0.881803,1.45866,1,0,1,1224,1,1
"1225",-1028.44,-3.56901,1.87051,0.940609,0.341523,2.74762,0.646154,0.973558,1.49645,1,0,1,1225,1,1
"1226",-1032.69,-4.14932,1.83687,0.948675,0.377928,2.70516,0.669579,0.91029,1.43399,1,0,1,1226,1,1
"1227",-1023.77,-1.89208,1.79184,0.989655,0.314905,2.70904,0.65107,0.94218,1.46623,1,0,1,1227,1,1
"1228",-1031.21,-5.28341,1.79236,0.958809,0.327088,2.6035,0.681173,1.00462,1.45451,1,0,1,1228,1,1
"1229",-1026.93,-2.79181,1.87557,1.01767,0.307877,2.64126,0.622646,0.970774,1.46923,1,0,1,1229,1,1
"1230",-1024.14,-5.28237,1.87869,1.03169,0.307068,2.71903,0.54263,0.962825,1.48393,1,0,1,1230,1,1
"1231",-1028.28,-3.94244,1.83861,1.02518,0.335038,2.7412,0.710629,0.920145,1.46797,1,0,1,1231,1,1
"1232",-1022.67,-1.18002,1.81739,0.994983,0.326676,2.75787,0.601398,0.909581,1.4766,1,0,1,1232,1,1
"1233",-1028.55,-3.7598,1.79099,0.979493,0.332869,2.66157,0.662246,0.874696,1.48173,1,0,1,1233,1,1
"1234",-1029.18,-2.56614,1.87411,1.01801,0.358323,2.61176,0.637227,0.920679,1.46629,1,0,1,1234,1,1
"1235",-1028.85,-5.45682,1.88081,1.03875,0.345741,2.84764,0.61231,1.01178,1.46814,1,0,1,1235,1,1
"1236",-1026.06,-3.7978,1.82179,0.981965,0.297323,2.76196,0.627913,0.934993,1.52599,1,0,1,1236,1,1
"1237",-1027.92,-2.67004,1.82353,0.999434,0.443844,2.65203,0.575697,0.919721,1.48382,1,0,1,1237,1,1
"1238",-1029.87,-4.47497,1.8701,1.00467,0.49303,2.72781,0.618865,0.947784,1.45847,1,0,1,1238,1,1
"1239",-1022.45,-0.640161,1.82603,0.989381,0.331153,2.69403,0.597568,0.970635,1.46502,1,0,1,1239,1,1
"1240",-1030.31,-2.10549,1.87303,0.986436,0.367096,2.62139,0.638452,0.984449,1.4758,1,0,1,1240,1,1
"1241",-1056.99,-4.53967,1.79181,1.03986,0.343237,2.82655,0.591173,0.95933,1.44454,1,0,1,1241,1,1
"1242",-1025.71,-3.37715,1.85615,1.04487,0.35062,2.73739,0.661798,0.906842,1.4642,1,0,1,1242,1,1
"1243",-1024.19,-2.12738,1.85341,0.962988,0.307061,2.76889,0.627453,0.966723,1.48265,1,0,1,1243,1,1
"1244",-1023.74,-2.66816,1.86892,1.04206,0.381095,2.70855,0.606147,0.916838,1.47315,1,0,1,1244,1,1
"1245",-1024.27,-4.32805,1.81721,0.984317,0.414343,2.8237,0.670875,0.900643,1.50578,1,0,1,1245,1,1
"1246",-1024.87,-5.55573,1.84941,0.994774,0.296703,2.8016,0.548486,0.973108,1.43655,1,0,1,1246,1,1
"1247",-1027.87,-2.56808,1.8574,0.98745,0.425773,2.728,0.561999,0.94751,1.46723,1,0,1,1247,1,1
"1248",-1021.51,-0.967096,1.8135,1.01857,0.383688,2.74532,0.634063,0.951415,1.47368,1,0,1,1248,1,1
"1249",-1029.81,-4.15527,1.81737,0.971254,0.448297,2.70162,0.620624,0.870151,1.45933,1,0,1,1249,1,1
"1250",-1035.07,-5.25463,1.85778,1.01078,0.381273,2.52607,0.684229,0.978436,1.48098,1,0,1,1250,1,1
"1251",-1025.62,-2.37049,1.84465,0.97977,0.286021,2.706,0.621918,0.915122,1.46455,1,0,1,1251,1,1
"1252",-1033.32,-11.0003,1.86259,0.940992,0.36333,2.83418,0.557985,0.931417,1.5618,1,0,1,1252,1,1
"1253",-1024.78,-3.07291,1.84193,0.978718,0.40841,2.7863,0.655206,1.01056,1.45972,1,0,1,1253,1,1
"1254",-1027.96,-2.45799,1.84469,0.971854,0.360532,2.71209,0.666018,1.00116,1.45207,1,0,1,1254,1,1
"1255",-1044.46,-8.58128,1.86919,0.991056,0.41466,2.61803,0.767855,0.940368,1.46627,1,0,1,1255,1,1
"1256",-1034.14,-3.45466,1.87432,0.978056,0.434558,2.62434,0.639104,0.909801,1.48074,1,0,1,1256,1,1
"1257",-1024.88,-7.80168,1.81401,1.06665,0.345277,2.62534,0.53037,0.974434,1.44801,1,0,1,1257,1,1
"1258",-1031.14,-5.62425,1.78315,1.03652,0.318735,2.70188,0.703206,0.911078,1.47135,1,0,1,1258,1,1
"1259",-1024.51,-3.55332,1.78972,1.00328,0.382129,2.64551,0.631445,1.01322,1.44486,1,0,1,1259,1,1
"1260",-1036.23,-4.72604,1.85913,0.980336,0.353258,2.53052,0.678076,0.95511,1.49562,1,0,1,1260,1,1
"1261",-1022.62,-3.11397,1.85221,1.00631,0.439061,2.82173,0.642708,0.967479,1.47157,1,0,1,1261,1,1
"1262",-1023.57,-2.34537,1.81597,1.02637,0.30596,2.65992,0.60976,0.91996,1.45918,1,0,1,1262,1,1
"1263",-1025.97,-1.46088,1.85919,0.967283,0.357851,2.72561,0.603188,0.906241,1.48156,1,0,1,1263,1,1
"1264",-1027.71,-1.48026,1.8515,0.999268,0.34583,2.61142,0.620956,0.936439,1.45475,1,0,1,1264,1,1
"1265",-1027.88,-3.83143,1.88478,1.02653,0.413223,2.63678,0.598189,0.980824,1.48865,1,0,1,1265,1,1
"1266",-1024.22,-0.432326,1.82756,0.979948,0.371562,2.68804,0.628691,0.97428,1.46995,1,0,1,1266,1,1
"1267",-1025.22,-2.46558,1.84717,1.02426,0.368464,2.58294,0.601566,0.948919,1.49528,1,0,1,1267,1,1
"1268",-1023.98,-0.948144,1.82139,0.983539,0.353625,2.67805,0.608809,0.97285,1.44999,1,0,1,1268,1,1
"1269",-1028.76,-2.60891,1.85724,0.970962,0.442008,2.73593,0.630354,0.943859,1.45325,1,0,1,1269,1,1
"1270",-1024.32,-5.04104,1.77857,0.956424,0.298568,2.77371,0.617469,1.0135,1.47095,1,0,1,1270,1,1
"1271",-1022.78,-1.66115,1.8032,1.0103,0.382474,2.71597,0.627615,0.967961,1.50513,1,0,1,1271,1,1
"1272",-1038.36,-7.73062,1.84888,0.959663,0.344099,2.54609,0.591745,0.834481,1.48275,1,0,1,1272,1,1
"1273",-1025.16,-2.32294,1.80438,0.995254,0.330978,2.80184,0.622388,0.965802,1.50712,1,0,1,1273,1,1
"1274",-1028.53,-3.32989,1.80338,0.949255,0.398222,2.70267,0.579981,0.899914,1.49249,1,0,1,1274,1,1
"1275",-1022.46,-2.78904,1.79136,0.974192,0.335118,2.78124,0.625111,0.99246,1.4515,1,0,1,1275,1,1
"1276",-1024.2,-3.07635,1.86651,1.03407,0.345934,2.64689,0.575415,0.913476,1.48173,1,0,1,1276,1,1
"1277",-1023.35,-0.961122,1.85574,0.981993,0.363295,2.76129,0.607445,0.977825,1.47156,1,0,1,1277,1,1
"1278",-1023.72,-1.69952,1.81683,0.994146,0.410506,2.74821,0.582003,0.935942,1.45484,1,0,1,1278,1,1
"1279",-1023.36,-3.24901,1.80568,0.996391,0.420164,2.83735,0.608976,0.981991,1.45541,1,0,1,1279,1,1
"1280",-1057.19,-4.45818,1.78506,1.04232,0.379204,2.8006,0.639151,0.923015,1.44817,1,0,1,1280,1,1
"1281",-1022.81,-1.44188,1.84463,1.01838,0.325775,2.66463,0.594935,0.976848,1.46934,1,0,1,1281,1,1
"1282",-1024.49,-1.48105,1.82739,0.979982,0.368517,2.69766,0.601464,0.95266,1.51442,1,0,1,1282,1,1
"1283",-1032.23,-7.14562,1.73263,0.983325,0.365762,2.74815,0.613857,0.905719,1.50942,1,0,1,1283,1,1
"1284",-1025.76,-4.96917,1.84417,0.955535,0.295223,2.65657,0.539364,0.965939,1.486,1,0,1,1284,1,1
"1285",-1025.93,-4.81127,1.78141,1.01766,0.439911,2.65311,0.684202,0.93015,1.47584,1,0,1,1285,1,1
"1286",-1027.68,-1.43277,1.87602,0.980191,0.356357,2.68962,0.609414,0.934364,1.46074,1,0,1,1286,1,1
"1287",-1031.39,-4.99173,1.84197,1.01486,0.47562,2.62997,0.622009,0.908215,1.44084,1,0,1,1287,1,1
"1288",-1027.04,-2.59505,1.80893,0.968348,0.440972,2.7057,0.642926,0.926654,1.45765,1,0,1,1288,1,1
"1289",-1031.6,-6.45361,1.83596,0.982039,0.396172,2.68237,0.584909,1.07406,1.43647,1,0,1,1289,1,1
"1290",-1027.8,-1.63052,1.86238,1.00329,0.363027,2.65683,0.650568,0.971237,1.4578,1,0,1,1290,1,1
"1291",-1036.42,-3.68598,1.86428,0.946005,0.393477,2.58162,0.616751,0.924828,1.48522,1,0,1,1291,1,1
"1292",-1024,-4.63436,1.79747,1.03662,0.381047,2.60421,0.579661,1.01633,1.48347,1,0,1,1292,1,1
"1293",-1022.6,-2.80416,1.80551,0.965612,0.398101,2.85246,0.618139,0.947104,1.47964,1,0,1,1293,1,1
"1294",-1022.39,-1.73234,1.82732,1.01126,0.319349,2.72743,0.596974,0.993977,1.4599,1,0,1,1294,1,1
"1295",-1024.61,-1.42854,1.80203,0.973271,0.363621,2.64179,0.582353,0.952029,1.47299,1,0,1,1295,1,1
"1296",-1023.72,-3.04224,1.81446,1.00417,0.376937,2.77273,0.638323,0.889671,1.44024,1,0,1,1296,1,1
"1297",-1024.07,-2.77495,1.81228,0.949797,0.309172,2.72489,0.583031,0.933604,1.45935,1,0,1,1297,1,1
"1298",-1025.26,-4.12678,1.84405,1.05237,0.365089,2.73421,0.628971,0.8826,1.45348,1,0,1,1298,1,1
"1299",-1022.35,-1.04148,1.79704,1.01237,0.354491,2.71463,0.620349,0.92594,1.47818,1,0,1,1299,1,1
"1300",-1032.76,-6.23368,1.88031,0.972136,0.356059,2.68417,0.549915,0.964664,1.41955,1,0,1,1300,1,1
"1301",-1025.88,-4.91826,1.91088,1.03371,0.360782,2.74121,0.594539,0.933847,1.49334,1,0,1,1301,1,1
"1302",-1023.58,-1.57812,1.85254,0.991547,0.327066,2.74948,0.614543,0.99281,1.45828,1,0,1,1302,1,1
"1303",-1026.89,-7.3993,1.85973,1.06147,0.453631,2.68948,0.611382,1.00415,1.51774,1,0,1,1303,1,1
"1304",-1024.83,-2.08142,1.8522,0.98547,0.31806,2.75422,0.627446,0.954971,1.44122,1,0,1,1304,1,1
"1305",-1033.2,-6.45954,1.88239,0.942473,0.452345,2.7777,0.589189,0.932345,1.51099,1,0,1,1305,1,1
"1306",-1045.54,-4.38064,1.75482,0.982689,0.347519,2.79652,0.588839,0.96862,1.47881,1,0,1,1306,1,1
"1307",-1027.16,-4.21804,1.83153,1.01858,0.377987,2.60517,0.579779,0.911525,1.42903,1,0,1,1307,1,1
"1308",-1027.98,-5.89114,1.87259,1.01717,0.336531,2.71144,0.571468,0.932239,1.41281,1,0,1,1308,1,1
"1309",-1023.99,-4.01917,1.78722,0.949718,0.371344,2.77521,0.6502,0.984898,1.44796,1,0,1,1309,1,1
"1310",-1029.92,-4.70857,1.87271,0.98973,0.390876,2.70582,0.555268,0.902404,1.43546,1,0,1,1310,1,1
"1311",-1024,-1.89893,1.80694,0.986,0.339584,2.71836,0.663029,0.977493,1.45232,1,0,1,1311,1,1
"1312",-1022.35,-1.38611,1.81934,0.982206,0.35622,2.78195,0.594787,0.916532,1.45695,1,0,1,1312,1,1
"1313",-1034.33,-6.12125,1.85876,0.971686,0.338749,2.57799,0.654525,0.91422,1.53689,1,0,1,1313,1,1
"1314",-1027.78,-2.61949,1.85245,0.961433,0.426581,2.75401,0.58899,0.931221,1.49432,1,0,1,1314,1,1
"1315",-1040.97,-9.39311,1.84551,0.903492,0.328882,2.56529,0.616777,0.910881,1.52203,1,0,1,1315,1,1
"1316",-1026.37,-2.86106,1.78477,0.979544,0.358134,2.65274,0.623382,0.882808,1.47977,1,0,1,1316,1,1
"1317",-1024.36,-1.93449,1.80626,1.00659,0.396068,2.68172,0.611018,0.908495,1.50291,1,0,1,1317,1,1
"1318",-1031.38,-3.28485,1.82685,1.0232,0.320411,2.77711,0.555611,0.919129,1.48772,1,0,1,1318,1,1
"1319",-1025.45,-1.29056,1.83763,0.97839,0.343324,2.68507,0.646032,0.946417,1.50553,1,0,1,1319,1,1
"1320",-1023.63,-2.78431,1.8363,0.95791,0.393993,2.82056,0.660422,0.964905,1.47067,1,0,1,1320,1,1
"1321",-1027.16,-1.98118,1.80082,0.981306,0.351178,2.62042,0.644782,0.905951,1.47715,1,0,1,1321,1,1
"1322",-1028.31,-4.39808,1.89157,1.01253,0.334955,2.70765,0.633213,0.880332,1.4994,1,0,1,1322,1,1
"1323",-1029.32,-3.64988,1.8195,0.951156,0.321534,2.56923,0.587499,0.976781,1.47287,1,0,1,1323,1,1
"1324",-1025.57,-5.94371,1.81,1.06159,0.438435,2.68808,0.626603,0.89046,1.50145,1,0,1,1324,1,1
"1325",-1024.63,-6.52899,1.80395,1.05784,0.428249,2.6468,0.638471,1.00634,1.43832,1,0,1,1325,1,1
"1326",-1022.7,-1.55405,1.83794,0.981339,0.311525,2.76669,0.616661,0.986813,1.48008,1,0,1,1326,1,1
"1327",-1028.91,-4.29813,1.82763,0.983212,0.471911,2.77437,0.587459,0.889501,1.48265,1,0,1,1327,1,1
"1328",-1030.59,-3.31253,1.83903,0.932371,0.31158,2.66814,0.633082,0.932784,1.46517,1,0,1,1328,1,1
"1329",-1022.57,-0.838239,1.82871,1.00779,0.365297,2.73274,0.617079,0.921422,1.49702,1,0,1,1329,1,1
"1330",-1026.82,-6.04929,1.78387,0.943352,0.440696,2.79727,0.650765,0.89396,1.46817,1,0,1,1330,1,1
"1331",-1027.85,-6.70844,1.87374,0.957938,0.408701,2.89544,0.587844,1.01836,1.47522,1,0,1,1331,1,1
"1332",-1024.59,-4.29379,1.79605,0.950682,0.301775,2.80852,0.577357,0.933354,1.48569,1,0,1,1332,1,1
"1333",-1022.87,-2.06133,1.82272,1.00143,0.328414,2.62463,0.563374,0.959245,1.48097,1,0,1,1333,1,1
"1334",-1024.26,-2.72941,1.78697,0.964053,0.410894,2.7431,0.650225,0.950912,1.48856,1,0,1,1334,1,1
"1335",-1025.09,-3.56673,1.82872,0.989076,0.317742,2.80256,0.643445,0.895797,1.43919,1,0,1,1335,1,1
"1336",-1024.49,-2.80482,1.8423,1.01994,0.369444,2.70278,0.576972,0.918154,1.51589,1,0,1,1336,1,1
"1337",-1024.37,-2.7237,1.86559,1.02385,0.359935,2.75465,0.664815,0.943446,1.50014,1,0,1,1337,1,1
"1338",-1023.84,-1.9882,1.84221,1.03582,0.33692,2.65233,0.614884,0.914139,1.46674,1,0,1,1338,1,1
"1339",-1026.15,-1.71933,1.85283,0.969658,0.359834,2.68531,0.587871,0.928808,1.50473,1,0,1,1339,1,1
"1340",-1022.98,-2.18141,1.8245,0.966959,0.37324,2.80168,0.616446,1.00388,1.48566,1,0,1,1340,1,1
"1341",-1028.84,-5.02877,1.83976,0.985647,0.376976,2.62773,0.573408,1.02858,1.52237,1,0,1,1341,1,1
"1342",-1024.77,-2.63402,1.80072,1.00307,0.313214,2.75275,0.560061,0.951034,1.4784,1,0,1,1342,1,1
"1343",-1026.28,-1.40572,1.80775,0.975667,0.361818,2.65557,0.65278,0.922636,1.4884,1,0,1,1343,1,1
"1344",-1026.99,-2.3,1.80893,0.962589,0.372745,2.62011,0.572653,0.969657,1.47213,1,0,1,1344,1,1
"1345",-1033.68,-7.09175,1.82062,0.959105,0.430447,2.71419,0.526181,0.957394,1.42924,1,0,1,1345,1,1
"1346",-1024.92,-1.77133,1.84652,0.983026,0.390024,2.75312,0.594754,0.893924,1.46535,1,0,1,1346,1,1
"1347",-1024.69,-2.09375,1.82792,1.01391,0.398404,2.65058,0.594364,0.930539,1.50884,1,0,1,1347,1,1
"1348",-1023.2,-1.6954,1.79238,0.989166,0.321256,2.76594,0.638631,0.944749,1.47498,1,0,1,1348,1,1
"1349",-1029.93,-2.74093,1.8163,0.989114,0.360782,2.57387,0.674639,0.963644,1.47461,1,0,1,1349,1,1
"1350",-1023.76,-2.5317,1.82528,0.990882,0.424506,2.83823,0.597294,0.931721,1.4792,1,0,1,1350,1,1
"1351",-1023.18,-1.38639,1.79658,1.00188,0.389173,2.67008,0.645868,0.957044,1.4662,1,0,1,1351,1,1
"1352",-1026.36,-2.51698,1.83144,0.995016,0.425494,2.68556,0.617164,0.914559,1.51339,1,0,1,1352,1,1
"1353",-1027.58,-4.97552,1.8044,0.969241,0.341882,2.82695,0.602615,0.868466,1.50792,1,0,1,1353,1,1
"1354",-1023.67,-0.521776,1.84172,0.995876,0.386338,2.70466,0.5951,0.93032,1.47075,1,0,1,1354,1,1
"1355",-1025.34,-1.82122,1.82207,0.986038,0.382562,2.71698,0.639312,0.883751,1.48773,1,0,1,1355,1,1
"1356",-1025.65,-1.96065,1.87621,0.989674,0.404702,2.75625,0.640154,0.956827,1.47446,1,0,1,1356,1,1
"1357",-1035.73,-5.22652,1.85477,1.00736,0.431154,2.546,0.685686,0.953542,1.47617,1,0,1,1357,1,1
"1358",-1023.47,-1.88567,1.85251,0.981868,0.32317,2.71401,0.567926,0.978712,1.47481,1,0,1,1358,1,1
"1359",-1031.39,-6.52061,1.92283,0.996754,0.296469,2.71779,0.600418,0.99152,1.45737,1,0,1,1359,1,1
"1360",-1027.41,-2.7282,1.80787,1.01016,0.353985,2.79749,0.570571,0.989466,1.45941,1,0,1,1360,1,1
"1361",-1024.39,-2.4281,1.83275,1.01313,0.316207,2.76999,0.600793,0.889052,1.46742,1,0,1,1361,1,1
"1362",-1029.77,-2.93119,1.85155,0.936579,0.321983,2.66722,0.599489,0.925583,1.47207,1,0,1,1362,1,1
"1363",-1026.28,-2.70703,1.8225,0.981228,0.400602,2.6699,0.640907,0.98509,1.51789,1,0,1,1363,1,1
"1364",-1027.18,-4.1177,1.84276,1.01894,0.410049,2.85431,0.582703,1.00143,1.46916,1,0,1,1364,1,1
"1365",-1027.3,-3.14419,1.86668,0.96838,0.344052,2.75263,0.624872,1.0219,1.45712,1,0,1,1365,1,1
"1366",-1024.37,-4.73145,1.78583,1.0099,0.391928,2.70551,0.657548,0.962539,1.42229,1,0,1,1366,1,1
"1367",-1039.89,-6.25918,1.86845,0.980195,0.319608,2.58911,0.668682,0.931146,1.41932,1,0,1,1367,1,1
"1368",-1024.97,-1.69646,1.84429,1.00674,0.36178,2.69203,0.63421,0.898651,1.50152,1,0,1,1368,1,1
"1369",-1023.86,-1.91697,1.82047,0.993763,0.307306,2.80475,0.596101,0.962456,1.48081,1,0,1,1369,1,1
"1370",-1026.6,-2.34589,1.80452,0.967679,0.350642,2.63675,0.622992,0.94708,1.51324,1,0,1,1370,1,1
"1371",-1027.16,-7.1225,1.75239,0.963255,0.360421,2.70727,0.612491,0.867131,1.44109,1,0,1,1371,1,1
"1372",-1022.82,-1.38131,1.82855,1.00513,0.322807,2.64001,0.587127,0.968995,1.46648,1,0,1,1372,1,1
"1373",-1023.38,-1.38289,1.8608,0.990941,0.342478,2.73943,0.576615,0.929423,1.47016,1,0,1,1373,1,1
"1374",-1027.74,-2.13834,1.83644,1.01413,0.366703,2.60292,0.652427,0.955949,1.45223,1,0,1,1374,1,1
"1375",-1023.59,-1.16492,1.84807,1.01347,0.383016,2.67042,0.587248,0.952309,1.48981,1,0,1,1375,1,1
"1376",-1027.57,-3.09905,1.84718,1.01796,0.325519,2.71161,0.679416,0.942123,1.44305,1,0,1,1376,1,1
"1377",-1023.4,-4.53853,1.76047,0.985629,0.400948,2.80319,0.653491,0.963883,1.46475,1,0,1,1377,1,1
"1378",-1024.93,-5.08952,1.78934,1.01806,0.316711,2.53338,0.589896,0.948728,1.49685,1,0,1,1378,1,1
"1379",-1024.93,-1.42315,1.86563,0.984422,0.336429,2.7042,0.587552,0.916926,1.47502,1,0,1,1379,1,1
"1380",-1029.86,-2.31146,1.8532,0.958009,0.380052,2.62789,0.602876,0.980061,1.49657,1,0,1,1380,1,1
"1381",-1033.45,-2.40635,1.82066,1.02976,0.38868,2.82101,0.613801,0.950387,1.49236,1,0,1,1381,1,1
"1382",-1022.15,-1.42703,1.8111,0.979796,0.324163,2.71153,0.573431,0.95425,1.46762,1,0,1,1382,1,1
"1383",-1025.93,-3.2748,1.79606,0.965982,0.314347,2.73522,0.630116,0.882652,1.48675,1,0,1,1383,1,1
"1384",-1024.49,-3.58154,1.84566,0.98899,0.451179,2.80717,0.64894,0.960944,1.45085,1,0,1,1384,1,1
"1385",-1027.9,-1.70214,1.8399,0.987328,0.348117,2.63714,0.633571,0.970076,1.44249,1,0,1,1385,1,1
"1386",-1026.23,-4.05406,1.84939,0.970637,0.356112,2.73974,0.616028,0.992265,1.53455,1,0,1,1386,1,1
"1387",-1023.4,-2.35304,1.79518,0.967883,0.346717,2.73705,0.622715,1.00642,1.49033,1,0,1,1387,1,1
"1388",-1024.35,-3.19152,1.81315,1.03011,0.350268,2.6988,0.620741,0.881612,1.44731,1,0,1,1388,1,1
"1389",-1035.29,-7.01436,1.85191,0.947632,0.381134,2.56497,0.521244,0.952772,1.47805,1,0,1,1389,1,1
"1390",-1025.21,-2.83915,1.83113,1.01987,0.380257,2.57875,0.589016,0.947832,1.50279,1,0,1,1390,1,1
"1391",-1025.03,-2.36545,1.81735,0.992154,0.372171,2.71233,0.552918,0.924459,1.4991,1,0,1,1391,1,1
"1392",-1024.41,-4.22958,1.80387,0.969502,0.310477,2.64003,0.542562,0.922623,1.465,1,0,1,1392,1,1
"1393",-1027.7,-3.66848,1.84508,0.969805,0.387828,2.71833,0.637464,0.915605,1.53123,1,0,1,1393,1,1
"1394",-1023.61,-2.97272,1.81774,1.02621,0.374715,2.70534,0.639496,1.00463,1.51015,1,0,1,1394,1,1
"1395",-1024.63,-2.34005,1.81251,0.995964,0.397364,2.70728,0.558594,0.975875,1.45764,1,0,1,1395,1,1
"1396",-1024.28,-1.03765,1.84061,0.995978,0.319559,2.71712,0.641848,0.918802,1.48068,1,0,1,1396,1,1
"1397",-1024.08,-3.91777,1.85195,0.959998,0.346798,2.86349,0.65528,0.90749,1.48412,1,0,1,1397,1,1
"1398",-1028.66,-4.42812,1.82188,0.969021,0.328021,2.65666,0.59114,0.883511,1.42819,1,0,1,1398,1,1
"1399",-1031.28,-6.05339,1.86276,0.95041,0.321198,2.79544,0.678522,0.900276,1.43552,1,0,1,1399,1,1
"1400",-1026.12,-4.98465,1.83327,1.02439,0.347803,2.79157,0.640559,0.974395,1.41535,1,0,1,1400,1,1
"1401",-1026.22,-3.25851,1.87228,1.007,0.338028,2.62511,0.570037,0.997619,1.47831,1,0,1,1401,1,1
"1402",-1027.58,-1.3678,1.83637,0.971063,0.349121,2.62067,0.596717,0.919209,1.46629,1,0,1,1402,1,1
"1403",-1028.36,-6.08948,1.78749,1.06014,0.385244,2.67485,0.595671,1.02257,1.49873,1,0,1,1403,1,1
"1404",-1028.89,-3.91926,1.81825,1.02458,0.319743,2.62276,0.672872,0.891372,1.46298,1,0,1,1404,1,1
"1405",-1031.53,-6.23095,1.84122,1.0062,0.363991,2.86412,0.585247,1.03472,1.51887,1,0,1,1405,1,1
"1406",-1022.44,-1.70755,1.78658,1.00607,0.367805,2.71253,0.596776,0.92123,1.46296,1,0,1,1406,1,1
"1407",-1023.84,-1.2709,1.83324,0.983065,0.34089,2.7201,0.600039,0.913436,1.50297,1,0,1,1407,1,1
"1408",-1025.28,-1.53034,1.80726,0.994821,0.377521,2.65365,0.631387,0.895802,1.47444,1,0,1,1408,1,1
"1409",-1023.12,-2.43609,1.77516,0.985988,0.354724,2.67516,0.575912,0.953591,1.47182,1,0,1,1409,1,1
"1410",-1030.55,-4.27585,1.84426,1.03099,0.356368,2.54476,0.664561,0.916874,1.47959,1,0,1,1410,1,1
"1411",-1025.39,-5.7535,1.76964,0.947458,0.285971,2.77766,0.593235,0.96418,1.48209,1,0,1,1411,1,1
"1412",-1028.43,-3.55541,1.88689,0.984301,0.3651,2.66327,0.56035,0.922019,1.49487,1,0,1,1412,1,1
"1413",-1031.98,-4.87097,1.90092,0.992784,0.331352,2.59189,0.598148,0.906535,1.49653,1,0,1,1413,1,1
"1414",-1058.34,-3.4545,1.81616,1.01529,0.360891,2.85005,0.646731,1.00623,1.48471,1,0,1,1414,1,1
"1415",-1026.13,-3.84361,1.87168,0.990917,0.281299,2.75367,0.62053,0.906076,1.49178,1,0,1,1415,1,1
"1416",-1024.15,-2.67603,1.8567,1.00561,0.323863,2.80347,0.634088,0.962961,1.44407,1,0,1,1416,1,1
"1417",-1025.07,-3.29177,1.85185,0.986455,0.418481,2.83663,0.590254,0.930092,1.50162,1,0,1,1417,1,1
"1418",-1023.88,-2.43454,1.84607,1.00582,0.339147,2.84232,0.627526,0.977494,1.49382,1,0,1,1418,1,1
"1419",-1035.55,-4.74797,1.83382,0.962682,0.381796,2.56656,0.638039,1.01924,1.4445,1,0,1,1419,1,1
"1420",-1023.97,-1.81705,1.80226,0.970753,0.410609,2.74256,0.603194,0.981748,1.47097,1,0,1,1420,1,1
"1421",-1030.57,-4.08039,1.88442,1.01182,0.363898,2.59587,0.57988,0.961845,1.44622,1,0,1,1421,1,1
"1422",-1024.12,-2.85946,1.81068,1.01907,0.34383,2.74966,0.590485,0.892714,1.44664,1,0,1,1422,1,1
"1423",-1026.08,-3.8952,1.85944,0.982778,0.290015,2.74424,0.598175,0.877658,1.46977,1,0,1,1423,1,1
"1424",-1023.17,-2.48089,1.80714,0.991395,0.37652,2.75396,0.574779,0.936891,1.43864,1,0,1,1424,1,1
"1425",-1028.76,-4.21292,1.85269,0.996587,0.364205,2.6822,0.621699,0.857727,1.51282,1,0,1,1425,1,1
"1426",-1058.67,-3.4646,1.83364,1.04751,0.320952,2.79376,0.601724,0.989607,1.4706,1,0,1,1426,1,1
"1427",-1026.36,-3.94487,1.77116,0.957746,0.315072,2.6632,0.637535,0.9527,1.49737,1,0,1,1427,1,1
"1428",-1023.5,-1.50155,1.81852,0.984335,0.365457,2.7628,0.617167,0.890198,1.48293,1,0,1,1428,1,1
