"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"222",-9443.85,-1.70269,1.31851,0.898814,0.819674,4.64581,0.87986,1.06773,1.45022,1,0,1,222,222
"223",-9435.96,-5.3154,1.30188,0.904861,0.834711,4.79012,0.885348,1.06029,1.47663,1,0,1,223,223
"224",-9440.9,-4.46094,1.32274,0.918908,0.807856,4.58914,0.882802,1.05606,1.46491,1,0,1,224,224
"225",-9440.82,-5.75712,1.31309,0.904632,0.859405,4.56898,0.885561,1.0493,1.48001,1,0,1,225,225
"226",-9443.8,-1.22004,1.3071,0.906296,0.84566,4.72532,0.883,1.10173,1.44038,1,0,1,226,226
"227",-9446.62,-5.30728,1.32382,0.883809,0.863591,4.59501,0.877421,1.05487,1.4677,1,0,1,227,227
"228",-9436.04,-3.09891,1.32121,0.9174,0.851307,4.7315,0.882038,1.0492,1.47127,1,0,1,228,228
"229",-9435.14,-4.66136,1.30308,0.928423,0.888934,4.67843,0.881664,1.06509,1.46774,1,0,1,229,229
"230",-9436.73,-8.34238,1.29926,0.945213,0.88114,4.64027,0.879504,1.08483,1.47669,1,0,1,230,230
"231",-9436.07,-1.58952,1.3081,0.919164,0.853557,4.60606,0.879694,1.07488,1.46564,1,0,1,231,231
"232",-9449.48,-3.22447,1.32606,0.918156,0.831873,4.59424,0.880294,1.03633,1.43823,1,0,1,232,232
"233",-9442.64,-1.40864,1.31485,0.904438,0.851521,4.7239,0.881017,1.12008,1.45598,1,0,1,233,233
"234",-9440.9,-6.21158,1.28342,0.894055,0.83683,4.67744,0.87815,1.05566,1.43393,1,0,1,234,234
"235",-9464.72,-10.7669,1.3168,0.918138,0.822806,4.52832,0.896699,1.06865,1.4301,1,0,1,235,235
"236",-9448.82,-2.10969,1.3169,0.909619,0.85667,4.52645,0.883182,1.10095,1.45259,1,0,1,236,236
"237",-9442.2,-5.10382,1.30302,0.918579,0.809903,4.66712,0.872038,1.12028,1.44418,1,0,1,237,237
"238",-9439.75,-0.897345,1.30894,0.91069,0.849529,4.61553,0.876562,1.09855,1.45437,1,0,1,238,238
"239",-9453.01,-5.80322,1.32967,0.887351,0.863517,4.79831,0.874925,1.10573,1.44171,1,0,1,239,239
"240",-9440.06,-4.13023,1.2914,0.917234,0.822351,4.61295,0.876514,1.1088,1.44265,1,0,1,240,240
"241",-9441.93,-4.90806,1.30711,0.926961,0.843378,4.444,0.875722,1.06416,1.44956,1,0,1,241,241
"242",-9450.78,-5.12619,1.30732,0.920199,0.853965,4.44301,0.883972,1.04863,1.43931,1,0,1,242,242
"243",-9448.27,-4.47936,1.31422,0.88166,0.830048,4.71282,0.874122,1.0983,1.44295,1,0,1,243,243
"244",-9448.63,-7.37711,1.32429,0.920787,0.895159,4.83956,0.886566,1.12195,1.44593,1,0,1,244,244
"245",-9451.37,-3.29739,1.3191,0.911062,0.842583,4.66775,0.880198,1.15677,1.44706,1,0,1,245,245
"246",-9444.99,-3.53654,1.30894,0.900446,0.819991,4.71022,0.874532,1.08094,1.43258,1,0,1,246,246
"247",-9450.75,-5.22681,1.31871,0.923867,0.88435,4.60619,0.88573,1.02715,1.43873,1,0,1,247,247
"248",-9451.36,-10.0753,1.29959,0.9443,0.829068,4.5972,0.874808,1.10072,1.41752,1,0,1,248,248
"249",-9450.99,-3.0466,1.32737,0.925232,0.833564,4.5779,0.883589,1.07408,1.44136,1,0,1,249,249
"250",-9437.9,-1.79945,1.29928,0.917304,0.862679,4.6882,0.87928,1.10964,1.45536,1,0,1,250,250
"251",-9438.94,-0.982791,1.3192,0.923146,0.847287,4.72334,0.880714,1.08118,1.45594,1,0,1,251,251
"252",-9443.25,-3.93702,1.30847,0.910382,0.85905,4.77583,0.877337,1.03828,1.42826,1,0,1,252,252
"253",-9438.7,-3.5451,1.32803,0.906696,0.859485,4.73338,0.876864,1.05889,1.46868,1,0,1,253,253
"254",-9443.12,-5.05684,1.30444,0.929137,0.87611,4.80183,0.882133,1.1376,1.44873,1,0,1,254,254
"255",-9439.45,-2.13031,1.32248,0.90465,0.843864,4.721,0.882076,1.043,1.46232,1,0,1,255,255
"256",-9443.9,-3.22937,1.29786,0.911055,0.842066,4.76086,0.881422,1.10809,1.43243,1,0,1,256,256
"257",-9437.87,-1.82614,1.30992,0.909285,0.866395,4.66243,0.884303,1.05571,1.46305,1,0,1,257,257
"258",-9434.01,-4.63159,1.29286,0.899665,0.856106,4.68544,0.875212,1.04459,1.46744,1,0,1,258,258
"259",-9434.64,-3.68428,1.30341,0.906534,0.840701,4.81024,0.875523,1.0686,1.46881,1,0,1,259,259
"260",-9446.23,-2.15795,1.3177,0.920066,0.848301,4.70181,0.876381,1.1255,1.44314,1,0,1,260,260
"261",-9448.02,-3.42346,1.32091,0.897792,0.822747,4.69961,0.883152,1.0307,1.44105,1,0,1,261,261
"262",-9437.94,-3.16184,1.30433,0.914259,0.839633,4.7665,0.885877,1.10793,1.4656,1,0,1,262,262
"263",-9436.07,-1.5836,1.31325,0.926177,0.852254,4.64423,0.878877,1.05139,1.46026,1,0,1,263,263
"264",-9450.01,-3.26293,1.32148,0.900947,0.837968,4.74085,0.87506,1.11888,1.43798,1,0,1,264,264
"265",-9450.41,-5.81419,1.30362,0.875321,0.859903,4.73157,0.885859,1.06721,1.44022,1,0,1,265,265
"266",-9443.76,-1.11346,1.30678,0.917546,0.845489,4.59718,0.882724,1.08706,1.44131,1,0,1,266,266
"267",-9443.69,-2.85387,1.32094,0.925267,0.852422,4.72197,0.887411,1.10471,1.45421,1,0,1,267,267
"268",-9447.98,-1.8949,1.31792,0.901754,0.864027,4.66107,0.886941,1.08051,1.44806,1,0,1,268,268
"269",-9436.01,-2.38586,1.30521,0.899318,0.844402,4.65944,0.873655,1.05123,1.4581,1,0,1,269,269
"270",-9436.13,-5.73393,1.29991,0.896271,0.826511,4.65357,0.877804,1.05961,1.47957,1,0,1,270,270
"271",-9443.17,-4.25773,1.32666,0.904478,0.858806,4.58393,0.876463,1.09445,1.47208,1,0,1,271,271
"272",-9457.31,-5.31584,1.3409,0.916323,0.829208,4.6109,0.879097,1.05851,1.43781,1,0,1,272,272
"273",-9441.91,-4.01289,1.32761,0.904275,0.865496,4.62709,0.878191,1.07956,1.47291,1,0,1,273,273
"274",-9439.56,-2.0966,1.29689,0.91788,0.826019,4.67672,0.881619,1.09262,1.44319,1,0,1,274,274
"275",-9438.24,-1.77553,1.31315,0.903553,0.85674,4.74901,0.884135,1.0461,1.45739,1,0,1,275,275
"276",-9441.79,-0.831489,1.3173,0.916814,0.831806,4.61457,0.879624,1.06643,1.44792,1,0,1,276,276
"277",-9443.81,-1.30646,1.31916,0.914178,0.853832,4.58733,0.876075,1.09017,1.4503,1,0,1,277,277
"278",-9438.41,-0.198049,1.30806,0.911763,0.850415,4.6954,0.88034,1.06672,1.44786,1,0,1,278,278
"279",-9447.36,-3.18947,1.31362,0.909227,0.86362,4.59334,0.873283,1.12631,1.44711,1,0,1,279,279
"280",-9439.67,-3.53511,1.31662,0.895564,0.873422,4.77549,0.875656,1.0913,1.46221,1,0,1,280,280
"281",-9438.86,-2.46056,1.31014,0.903084,0.840576,4.75916,0.878486,1.02421,1.44505,1,0,1,281,281
"282",-9441.62,-2.21019,1.32215,0.924228,0.846082,4.72869,0.886111,1.06063,1.45261,1,0,1,282,282
"283",-9446.62,-1.09793,1.31833,0.910462,0.853011,4.60189,0.880048,1.05808,1.44078,1,0,1,283,283
"284",-9439.92,-3.12035,1.31192,0.898825,0.8294,4.82717,0.884591,1.07759,1.45905,1,0,1,284,284
"285",-9442.14,-4.4992,1.3078,0.899154,0.82399,4.77951,0.88971,1.0568,1.45601,1,0,1,285,285
"286",-9439.8,-6.4603,1.29487,0.905281,0.882839,4.57924,0.882966,1.01347,1.46168,1,0,1,286,286
"287",-9437.54,-1.00387,1.31332,0.915928,0.844344,4.74106,0.875692,1.08242,1.45402,1,0,1,287,287
"288",-9442.66,-1.84354,1.30863,0.923073,0.839783,4.72005,0.880658,1.07002,1.43362,1,0,1,288,288
"289",-9442.38,-3.72704,1.30495,0.895207,0.821169,4.73787,0.887545,1.05522,1.45313,1,0,1,289,289
"290",-9462.18,-5.29325,1.32382,0.88968,0.83874,4.68486,0.886432,1.12543,1.43366,1,0,1,290,290
"291",-9436.52,-2.13879,1.30871,0.908218,0.848331,4.74143,0.872608,1.08276,1.45773,1,0,1,291,291
"292",-9441.69,-8.26458,1.31174,0.8941,0.78602,4.68626,0.87962,1.07739,1.47442,1,0,1,292,292
"293",-9443.18,-2.11214,1.30976,0.924238,0.873684,4.59741,0.878713,1.06694,1.44171,1,0,1,293,293
"294",-9443.99,-1.10023,1.31883,0.909339,0.82998,4.64661,0.878111,1.10348,1.449,1,0,1,294,294
"295",-9444.44,-3.3224,1.31753,0.92842,0.872443,4.69053,0.873656,1.1029,1.44512,1,0,1,295,295
"296",-9439.72,-1.64064,1.3223,0.919938,0.834248,4.67168,0.875629,1.08146,1.45613,1,0,1,296,296
"297",-9449.25,-3.42793,1.33175,0.923603,0.868347,4.68562,0.876684,1.10168,1.44658,1,0,1,297,297
"298",-9448.36,-4.15481,1.31627,0.926546,0.885449,4.73424,0.880449,1.08819,1.43197,1,0,1,298,298
"299",-9445.54,-1.80922,1.32291,0.904203,0.855668,4.75631,0.884555,1.06859,1.44529,1,0,1,299,299
"300",-9442.68,-2.55243,1.32295,0.91857,0.836521,4.81795,0.877275,1.09474,1.44892,1,0,1,300,300
"301",-9444.73,-2.93107,1.31645,0.891724,0.850311,4.73234,0.879615,1.03037,1.44184,1,0,1,301,301
"302",-9442.89,-3.46379,1.3298,0.934957,0.853668,4.7148,0.881607,1.0621,1.45431,1,0,1,302,302
"303",-9447.62,-3.52468,1.30432,0.918648,0.859385,4.55577,0.882032,1.1413,1.44874,1,0,1,303,303
"304",-9442.75,-3.93992,1.32261,0.927468,0.836997,4.71353,0.888438,1.04184,1.45384,1,0,1,304,304
"305",-9441.19,-0.574898,1.30909,0.921091,0.847007,4.65942,0.881517,1.08545,1.44365,1,0,1,305,305
"306",-9439.76,-3.36859,1.2985,0.895716,0.843437,4.57981,0.882029,1.03883,1.46004,1,0,1,306,306
"307",-9455.1,-6.99511,1.32168,0.88646,0.809693,4.48726,0.883563,1.09413,1.45869,1,0,1,307,307
"308",-9446.51,-8.73738,1.31609,0.888243,0.899802,4.78506,0.870722,1.05091,1.44008,1,0,1,308,308
"309",-9440.79,-1.35036,1.30352,0.92139,0.851398,4.67913,0.879932,1.07621,1.43716,1,0,1,309,309
"310",-9434.29,-2.21258,1.3053,0.927792,0.854354,4.66253,0.876368,1.05008,1.45934,1,0,1,310,310
"311",-9448.51,-4.5579,1.30934,0.910926,0.853201,4.48103,0.87385,1.06387,1.43505,1,0,1,311,311
"312",-9440.64,-4.26439,1.31895,0.895052,0.827508,4.86877,0.880257,1.06849,1.45984,1,0,1,312,312
"313",-9434.9,-3.29375,1.28837,0.922364,0.854924,4.73037,0.878795,1.07186,1.45128,1,0,1,313,313
"314",-9437.67,-3.92298,1.29743,0.911818,0.861778,4.86018,0.884613,1.08121,1.44594,1,0,1,314,314
"315",-9441.85,-2.86486,1.3213,0.893681,0.830837,4.70676,0.874932,1.05017,1.45278,1,0,1,315,315
"316",-9440.09,-3.8429,1.29934,0.921993,0.827872,4.73811,0.883563,1.1295,1.46033,1,0,1,316,316
"317",-9442.44,-5.92326,1.29298,0.937527,0.832835,4.77488,0.884557,1.11918,1.44616,1,0,1,317,317
"318",-9442.73,-2.19791,1.3056,0.898316,0.868597,4.72763,0.878273,1.07058,1.43734,1,0,1,318,318
"319",-9436.82,-9.24428,1.29652,0.936962,0.788618,4.58969,0.875751,1.04478,1.45687,1,0,1,319,319
"320",-9444.86,-2.83558,1.30755,0.904906,0.819105,4.67468,0.888165,1.07688,1.44597,1,0,1,320,320
"321",-9442.47,-6.2342,1.30175,0.884837,0.831844,4.80972,0.879847,1.11698,1.46903,1,0,1,321,321
"322",-9450.25,-3.37369,1.32981,0.916236,0.860148,4.67318,0.884674,1.12512,1.45393,1,0,1,322,322
"323",-9437.51,-3.12933,1.30514,0.925467,0.877028,4.66497,0.873693,1.0844,1.45589,1,0,1,323,323
"324",-9448.29,-2.80345,1.31628,0.916759,0.844331,4.77092,0.883596,1.12565,1.43815,1,0,1,324,324
"325",-9444.34,-1.83738,1.31236,0.904621,0.817923,4.65591,0.884186,1.06465,1.44443,1,0,1,325,325
"326",-9441.52,-5.59702,1.30305,0.930979,0.879492,4.67475,0.888763,1.11754,1.45843,1,0,1,326,326
"327",-9436.65,-1.41373,1.31147,0.910839,0.832806,4.64549,0.879498,1.04056,1.45936,1,0,1,327,327
"328",-9435.2,-3.61502,1.28718,0.909583,0.835701,4.70369,0.880641,1.04567,1.45101,1,0,1,328,328
"329",-9440.92,-3.4475,1.31003,0.928072,0.811262,4.67198,0.880598,1.04413,1.441,1,0,1,329,329
"330",-9441.55,-1.51399,1.30506,0.910435,0.835918,4.67028,0.884506,1.11355,1.45342,1,0,1,330,330
"331",-9438.67,-1.93638,1.32146,0.915193,0.85005,4.75893,0.875646,1.0495,1.4525,1,0,1,331,331
"332",-9448.4,-2.18771,1.3155,0.910989,0.869426,4.62389,0.885461,1.05383,1.43996,1,0,1,332,332
"333",-9443.16,-2.89007,1.31823,0.9066,0.879138,4.60093,0.876599,1.09586,1.4623,1,0,1,333,333
"334",-9448.23,-3.13203,1.31001,0.886244,0.837847,4.57087,0.87848,1.05622,1.44315,1,0,1,334,334
"335",-9451.12,-3.64022,1.33595,0.903339,0.844625,4.73751,0.876355,1.08871,1.44396,1,0,1,335,335
"336",-9444.01,-0.935698,1.31201,0.901443,0.867433,4.65649,0.879259,1.07709,1.44426,1,0,1,336,336
"337",-9456.47,-3.75046,1.32512,0.906581,0.867113,4.52726,0.87877,1.12145,1.44585,1,0,1,337,337
"338",-9442.19,-4.45816,1.32051,0.92133,0.858522,4.62912,0.889546,1.05396,1.46646,1,0,1,338,338
"339",-9448.08,-3.9713,1.31087,0.910253,0.840417,4.59203,0.871829,1.10336,1.43218,1,0,1,339,339
"340",-9439.54,-2.41415,1.32013,0.916594,0.868542,4.6975,0.882237,1.03143,1.45685,1,0,1,340,340
"341",-9434.92,-3.93214,1.31293,0.919092,0.855691,4.74634,0.881084,1.01308,1.46574,1,0,1,341,341
"342",-9445.27,-1.88221,1.31327,0.909237,0.872672,4.55669,0.8774,1.08521,1.44938,1,0,1,342,342
"343",-9444.03,-3.97771,1.29801,0.909911,0.818342,4.5575,0.883597,1.12032,1.45074,1,0,1,343,343
"344",-9440.66,-3.40587,1.3105,0.912042,0.892171,4.62631,0.877425,1.0928,1.46202,1,0,1,344,344
"345",-9449.1,-3.3482,1.32087,0.904958,0.847554,4.75762,0.889105,1.06839,1.43998,1,0,1,345,345
"346",-9438.02,-1.81904,1.31814,0.916567,0.87293,4.72897,0.88213,1.06785,1.46026,1,0,1,346,346
"347",-9439.77,-2.25035,1.30601,0.908879,0.835104,4.68358,0.888211,1.06356,1.45703,1,0,1,347,347
"348",-9465.52,-7.72426,1.31974,0.897159,0.837332,4.62651,0.893992,1.11104,1.43189,1,0,1,348,348
"349",-9441.26,-2.83404,1.30231,0.906897,0.849162,4.78876,0.875176,1.1163,1.44495,1,0,1,349,349
"350",-9449.11,-2.96652,1.32173,0.916956,0.834589,4.66888,0.888552,1.1086,1.44724,1,0,1,350,350
"351",-9446.09,-2.30993,1.30331,0.917798,0.862409,4.63311,0.88282,1.09388,1.4333,1,0,1,351,351
"352",-9436.79,-1.45273,1.31156,0.915806,0.836939,4.65096,0.87384,1.06231,1.45324,1,0,1,352,352
"353",-9444.54,-2.97499,1.30618,0.905199,0.875197,4.67409,0.879575,1.13696,1.45427,1,0,1,353,353
"354",-9442.77,-4.36275,1.31862,0.920961,0.873422,4.56524,0.872328,1.09964,1.46072,1,0,1,354,354
"355",-9445.43,-1.93439,1.31636,0.91601,0.829685,4.7086,0.87675,1.09452,1.4359,1,0,1,355,355
"356",-9438.97,-7.36142,1.31242,0.931373,0.791509,4.58877,0.883518,1.05466,1.46652,1,0,1,356,356
"357",-9446.08,-2.56084,1.31939,0.909085,0.870716,4.69068,0.883433,1.03342,1.44129,1,0,1,357,357
"358",-9443.25,-2.91429,1.31232,0.910404,0.832549,4.77573,0.888761,1.06672,1.44503,1,0,1,358,358
"359",-9454.51,-10.584,1.33177,0.885607,0.910897,4.69126,0.876018,1.11871,1.46525,1,0,1,359,359
"360",-9446.71,-1.45519,1.31815,0.913299,0.871505,4.66496,0.883467,1.09872,1.44561,1,0,1,360,360
"361",-9438.44,-0.609265,1.30933,0.907617,0.861281,4.68455,0.879623,1.08988,1.4572,1,0,1,361,361
"362",-9450.83,-4.1316,1.29951,0.895081,0.83421,4.52675,0.884506,1.10229,1.44096,1,0,1,362,362
"363",-9449.69,-3.33912,1.32599,0.914492,0.883683,4.61503,0.885115,1.08454,1.45299,1,0,1,363,363
"364",-9442.2,-2.25286,1.32291,0.916392,0.833625,4.79721,0.882726,1.09756,1.45413,1,0,1,364,364
"365",-9438.39,-4.03596,1.30175,0.912671,0.843615,4.67981,0.87779,1.12992,1.47238,1,0,1,365,365
"366",-9434.97,-2.1069,1.3118,0.922929,0.847829,4.7594,0.88299,1.05899,1.46448,1,0,1,366,366
"367",-9444.78,-3.79547,1.29525,0.898353,0.845722,4.4972,0.880262,1.07586,1.44658,1,0,1,367,367
"368",-9447.8,-3.60308,1.31376,0.916434,0.867819,4.57341,0.874597,1.13399,1.44957,1,0,1,368,368
"369",-9436.68,-1.04822,1.31641,0.920641,0.841172,4.72753,0.880413,1.06279,1.45904,1,0,1,369,369
"370",-9434.87,-1.70488,1.30949,0.909661,0.835798,4.7036,0.880227,1.05304,1.4666,1,0,1,370,370
"371",-9438.75,-6.6675,1.30316,0.929039,0.833421,4.66627,0.875625,0.990312,1.44109,1,0,1,371,371
"372",-9446.84,-2.35191,1.32023,0.920983,0.867699,4.66165,0.879778,1.04884,1.43617,1,0,1,372,372
"373",-9447.95,-2.16024,1.31115,0.889051,0.864308,4.68319,0.882225,1.09297,1.44397,1,0,1,373,373
"374",-9439.31,-2.55621,1.31852,0.920173,0.849044,4.83879,0.882431,1.09288,1.45659,1,0,1,374,374
"375",-9443.96,-1.96841,1.30704,0.907477,0.829626,4.60109,0.883708,1.04739,1.4411,1,0,1,375,375
"376",-9436.46,-1.48927,1.30838,0.912015,0.818609,4.68005,0.87853,1.06535,1.45737,1,0,1,376,376
"377",-9449.67,-4.45787,1.3021,0.907935,0.821869,4.65974,0.884308,1.08462,1.4246,1,0,1,377,377
"378",-9442.11,-2.61531,1.32944,0.908339,0.867241,4.75249,0.880015,1.0678,1.45827,1,0,1,378,378
"379",-9450.37,-5.05468,1.32027,0.901092,0.83027,4.50473,0.872057,1.07312,1.43887,1,0,1,379,379
"380",-9439.41,-1.65195,1.30411,0.896093,0.856305,4.70777,0.884035,1.06909,1.45595,1,0,1,380,380
"381",-9439.7,-1.64986,1.31259,0.900111,0.849966,4.78124,0.882355,1.049,1.44885,1,0,1,381,381
"382",-9439.28,-3.60683,1.30065,0.921342,0.856635,4.56825,0.884279,1.02506,1.45271,1,0,1,382,382
"383",-9442.47,-1.34778,1.30875,0.912197,0.835482,4.58197,0.876974,1.10045,1.44601,1,0,1,383,383
"384",-9447.27,-6.36087,1.29421,0.928872,0.851458,4.56031,0.889336,1.11915,1.44176,1,0,1,384,384
"385",-9459.96,-5.7472,1.31466,0.884521,0.833498,4.46558,0.884057,1.09022,1.44429,1,0,1,385,385
"386",-9450.56,-5.18761,1.29934,0.90533,0.864893,4.4867,0.878618,1.13553,1.44669,1,0,1,386,386
"387",-9447.22,-2.48797,1.30621,0.891061,0.871788,4.62481,0.883147,1.0905,1.44824,1,0,1,387,387
"388",-9443.8,-2.12168,1.31177,0.910429,0.838749,4.80016,0.880732,1.07916,1.43452,1,0,1,388,388
"389",-9456.22,-5.53509,1.33019,0.920688,0.856427,4.61521,0.87643,1.15769,1.44777,1,0,1,389,389
"390",-9440.29,-2.15559,1.31259,0.891624,0.82942,4.66651,0.877017,1.07462,1.45938,1,0,1,390,390
"391",-9434.09,-4.76833,1.31276,0.913915,0.841129,4.71175,0.872453,1.02281,1.46849,1,0,1,391,391
"392",-9437.96,-2.46622,1.31363,0.902653,0.865386,4.69322,0.882478,1.07971,1.47044,1,0,1,392,392
"393",-9449.99,-3.22701,1.32338,0.925872,0.873291,4.64842,0.876613,1.10201,1.43882,1,0,1,393,393
"394",-9437.62,-3.11312,1.30512,0.901723,0.834189,4.77103,0.885623,1.07746,1.46646,1,0,1,394,394
"395",-9437.8,-3.23713,1.3192,0.89803,0.848739,4.75284,0.881727,1.04857,1.46974,1,0,1,395,395
"396",-9441.79,-1.44513,1.30492,0.896964,0.857488,4.73151,0.883109,1.0851,1.44621,1,0,1,396,396
"397",-9436.32,-2.19841,1.31386,0.926948,0.834826,4.76074,0.882084,1.07096,1.46279,1,0,1,397,397
"398",-9444.86,-5.10418,1.29717,0.892599,0.827816,4.71788,0.886289,1.03689,1.43713,1,0,1,398,398
"399",-9464.52,-6.91355,1.33512,0.924116,0.849075,4.47162,0.879346,1.10522,1.43478,1,0,1,399,399
"400",-9448.43,-2.79457,1.31219,0.904173,0.834074,4.62081,0.889712,1.08022,1.44687,1,0,1,400,400
"401",-9440.96,-8.16089,1.29302,0.938102,0.830753,4.81442,0.878703,1.0179,1.43573,1,0,1,401,401
"402",-9438.6,-2.35194,1.29287,0.920368,0.846934,4.68389,0.882546,1.09891,1.44606,1,0,1,402,402
"403",-9435.45,-1.98721,1.29792,0.927389,0.842255,4.63843,0.877742,1.0672,1.45126,1,0,1,403,403
"404",-9452.97,-3.00832,1.3162,0.899183,0.86496,4.51615,0.877709,1.0956,1.44262,1,0,1,404,404
"405",-9455.18,-8.29414,1.33243,0.880599,0.890004,4.69604,0.886094,1.07701,1.46228,1,0,1,405,405
"406",-9438.28,-0.949773,1.31531,0.912748,0.847158,4.62603,0.881179,1.07054,1.46318,1,0,1,406,406
"407",-9445.42,-2.27995,1.30619,0.910358,0.859453,4.67913,0.887191,1.06954,1.43697,1,0,1,407,407
"408",-9461.56,-5.33772,1.33746,0.911469,0.841728,4.53397,0.882416,1.1217,1.44557,1,0,1,408,408
"409",-9446.72,-6.63825,1.33085,0.913636,0.815256,4.74935,0.871169,1.0393,1.4401,1,0,1,409,409
"410",-9441.71,-3.27599,1.32202,0.919682,0.830825,4.64009,0.874444,1.11808,1.46124,1,0,1,410,410
"411",-9441.45,-3.93869,1.33017,0.914418,0.875799,4.77291,0.876198,1.07357,1.45961,1,0,1,411,411
"412",-9437.86,-3.19644,1.29234,0.917045,0.825593,4.61193,0.882768,1.05451,1.44595,1,0,1,412,412
"413",-9450.22,-2.4638,1.31127,0.918751,0.857127,4.6159,0.880796,1.12155,1.43446,1,0,1,413,413
"414",-9434.79,-9.33472,1.29022,0.929653,0.836168,4.65677,0.871342,0.996106,1.45804,1,0,1,414,414
"415",-9441.98,-2.20621,1.30767,0.925732,0.839074,4.60586,0.884833,1.11181,1.45332,1,0,1,415,415
"416",-9444.34,-4.3803,1.31083,0.913718,0.905721,4.69033,0.884162,1.07823,1.44729,1,0,1,416,416
"417",-9442.58,-2.19863,1.30209,0.915173,0.866543,4.59082,0.884751,1.10274,1.45256,1,0,1,417,417
"418",-9445.92,-4.82348,1.30414,0.930458,0.846463,4.60921,0.873122,1.10567,1.43099,1,0,1,418,418
"419",-9458.67,-9.74398,1.33369,0.933318,0.799429,4.54988,0.877454,1.12947,1.43661,1,0,1,419,419
"420",-9438.92,-1.26443,1.3101,0.902613,0.83844,4.74185,0.881582,1.04423,1.44928,1,0,1,420,420
"421",-9443.94,-2.66516,1.30465,0.906767,0.872438,4.75431,0.881135,1.12089,1.44227,1,0,1,421,421
"422",-9436.43,-1.64533,1.30611,0.925968,0.850248,4.77829,0.881481,1.06335,1.45016,1,0,1,422,422
"423",-9445.15,-5.38566,1.31538,0.898908,0.830723,4.71729,0.874164,1.15019,1.46513,1,0,1,423,423
"424",-9439.71,-2.37324,1.31783,0.923029,0.840325,4.83501,0.87869,1.08479,1.45239,1,0,1,424,424
"425",-9437.86,-1.89245,1.32072,0.924331,0.850206,4.75149,0.877505,1.08029,1.46025,1,0,1,425,425
"426",-9461.43,-5.71235,1.33794,0.915345,0.867714,4.57409,0.887722,1.07483,1.44442,1,0,1,426,426
"427",-9436.76,-3.73753,1.30363,0.934995,0.851656,4.55814,0.882499,1.06072,1.46285,1,0,1,427,427
"428",-9441.41,-5.40882,1.30786,0.889895,0.849543,4.70988,0.87974,0.994017,1.45125,1,0,1,428,428
"429",-9442.83,-3.19436,1.30591,0.899343,0.835612,4.80853,0.875508,1.11002,1.44301,1,0,1,429,429
"430",-9455.57,-3.94765,1.31099,0.895055,0.830375,4.51507,0.883972,1.08721,1.43584,1,0,1,430,430
"431",-9435.82,-2.82454,1.29237,0.906794,0.844887,4.7131,0.87829,1.0954,1.46251,1,0,1,431,431
"432",-9448.26,-3.97766,1.31747,0.877831,0.851353,4.63434,0.877007,1.06274,1.45257,1,0,1,432,432
"433",-9440.16,-6.15614,1.32404,0.922498,0.831376,4.53239,0.87074,1.0894,1.46667,1,0,1,433,433
"434",-9437.75,-1.98213,1.31397,0.911226,0.819545,4.68849,0.878314,1.0916,1.46372,1,0,1,434,434
"435",-9441.67,-2.21869,1.31024,0.898414,0.849579,4.61735,0.879026,1.02494,1.44936,1,0,1,435,435
"436",-9433.64,-3.82311,1.30691,0.922263,0.834577,4.69914,0.872598,1.0411,1.46465,1,0,1,436,436
"437",-9436.9,-1.20072,1.29851,0.906091,0.850472,4.73891,0.880001,1.08196,1.45049,1,0,1,437,437
"438",-9454.54,-3.96503,1.33166,0.898113,0.836397,4.5702,0.880397,1.11893,1.45422,1,0,1,438,438
"439",-9437.2,-5.75365,1.29328,0.897917,0.806256,4.60755,0.875286,1.04667,1.45415,1,0,1,439,439
"440",-9437.96,-2.8942,1.30872,0.924386,0.825372,4.82482,0.878648,1.05682,1.45065,1,0,1,440,440
"441",-9438.96,-0.897234,1.31228,0.904701,0.842099,4.68977,0.876187,1.09399,1.45632,1,0,1,441,441
"442",-9437.16,-6.06543,1.28555,0.923136,0.855301,4.8253,0.885941,1.06973,1.44596,1,0,1,442,442
"443",-9443.72,-2.4708,1.32474,0.927563,0.837722,4.73043,0.878968,1.11092,1.45249,1,0,1,443,443
"444",-9445.5,-2.96068,1.29999,0.903466,0.840696,4.68357,0.888031,1.09083,1.43926,1,0,1,444,444
"445",-9439.63,-3.12051,1.31659,0.891782,0.854489,4.66665,0.874875,1.04485,1.46152,1,0,1,445,445
"446",-9438.59,-4.3917,1.32379,0.917428,0.860849,4.6879,0.885221,1.07503,1.47617,1,0,1,446,446
"447",-9441.32,-4.37305,1.29699,0.88668,0.827123,4.6066,0.875336,1.08912,1.4553,1,0,1,447,447
"448",-9441.14,-1.54606,1.31363,0.893273,0.849277,4.7347,0.882031,1.0564,1.45291,1,0,1,448,448
"449",-9439.22,-1.1316,1.31246,0.906157,0.834527,4.74609,0.879825,1.04797,1.44688,1,0,1,449,449
"450",-9445.25,-3.18426,1.31935,0.903054,0.852985,4.644,0.887849,1.03424,1.4572,1,0,1,450,450
"451",-9443.85,-0.686661,1.31461,0.913249,0.845775,4.6794,0.884717,1.08625,1.44515,1,0,1,451,451
"452",-9438.48,-1.68887,1.31256,0.925029,0.827458,4.61275,0.882224,1.058,1.45528,1,0,1,452,452
"453",-9441.17,-1.09885,1.32123,0.913108,0.831195,4.66652,0.881995,1.08517,1.45805,1,0,1,453,453
